"node1","node2","Pin_Pout","Pin_Nout","Nin_Pout","Nin_Nout","Pin_Pin","Pin_Nin","Nin_Pin","Nin_Nin","Pout_Pin","Pout_Nin","Nout_Pin","Nout_Nin","Pout_Pout","Pout_Nout","Nout_Pout","Nout_Nout"
3999,3913,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
875,2539,8,7,6,6,6,1,6,1,9,1,1,1,7,5,1,1
127,2524,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1
1341,2632,9,5,7,3,2,4,2,4,2,2,2,5,2,2,6,3
4000,3683,7,Inf,8,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4001,10680,Inf,Inf,Inf,Inf,2,6,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4002,10680,Inf,Inf,Inf,Inf,7,1,5,1,10,1,1,1,Inf,Inf,1,1
4002,11060,Inf,Inf,Inf,Inf,2,7,2,6,2,2,2,8,2,2,Inf,Inf
4003,11061,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4004,10682,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
127,11062,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
127,11063,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
127,11064,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
127,2632,8,4,7,3,2,4,2,3,2,2,2,3,2,2,6,2
131,2632,8,4,7,4,5,1,4,1,5,1,1,1,7,3,1,1
4005,2632,10,6,Inf,Inf,2,6,2,Inf,2,2,2,Inf,2,2,Inf,Inf
127,3690,7,5,6,3,2,Inf,2,Inf,2,2,2,Inf,2,2,7,3
1346,3691,7,5,7,4,2,Inf,2,Inf,2,2,2,Inf,2,2,5,3
1346,11065,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2034,11066,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4006,11066,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
1538,11067,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1538,11068,Inf,Inf,Inf,Inf,7,1,5,1,Inf,1,1,1,Inf,Inf,1,1
4007,11068,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
840,11068,Inf,Inf,Inf,Inf,2,7,2,6,2,2,2,7,2,2,Inf,Inf
840,11069,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
332,11069,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3814,3225,7,5,5,2,2,1,2,1,2,1,1,1,2,2,1,1
4008,11070,Inf,Inf,Inf,Inf,2,7,2,Inf,2,2,2,7,2,2,Inf,Inf
4009,11071,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4009,11072,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4010,7517,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4011,3903,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3814,11073,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3814,11074,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4008,3621,6,5,Inf,Inf,2,6,2,Inf,2,2,2,6,2,2,5,4
4008,11075,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4012,11075,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4010,3904,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4013,3904,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4015,2633,8,Inf,7,Inf,6,1,5,1,5,1,1,1,7,Inf,1,1
3814,2633,4,Inf,6,Inf,2,5,2,4,2,2,2,6,2,2,6,Inf
3814,3737,6,Inf,5,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,4,Inf
3134,3826,9,8,11,10,8,1,7,1,10,1,1,1,7,6,1,1
4016,3826,Inf,Inf,7,6,2,Inf,2,5,2,2,2,Inf,2,2,Inf,Inf
1680,3826,7,6,Inf,Inf,5,1,Inf,1,8,1,1,1,8,7,1,1
1680,2829,6,5,Inf,Inf,6,1,Inf,1,7,1,1,1,6,5,1,1
4017,5020,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4018,11076,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4019,11013,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2973,11077,Inf,Inf,Inf,Inf,2,5,2,5,2,2,2,5,2,2,Inf,Inf
2973,3309,8,6,7,5,6,1,5,1,8,1,1,1,8,8,1,1
4020,3309,9,8,10,9,6,1,7,1,11,1,1,1,5,5,1,1
4020,2829,8,7,9,9,2,6,2,5,2,2,2,6,2,2,5,4
4021,3826,10,9,7,6,2,8,2,4,2,2,2,Inf,2,2,Inf,Inf
2430,11078,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4022,11078,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
2964,3826,6,5,6,5,6,1,4,1,7,1,1,1,5,4,1,1
4023,3826,6,5,6,5,2,5,2,3,2,2,2,5,2,2,4,3
4024,10805,Inf,Inf,Inf,Inf,2,6,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4024,3492,10,9,Inf,Inf,2,8,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4025,11076,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4026,11079,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4027,3308,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4028,3308,Inf,9,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4023,2829,6,5,6,5,5,1,6,1,6,1,1,1,6,4,1,1
4023,3094,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
108,2822,6,5,5,4,6,1,4,1,5,1,1,1,5,4,1,1
102,2822,5,3,4,3,2,1,2,1,2,1,1,1,2,2,1,1
102,785,4,4,4,3,5,1,5,1,5,1,1,1,5,4,1,1
102,170,6,6,4,4,2,4,2,3,2,2,2,3,2,2,4,3
2481,167,7,6,4,4,5,1,3,1,7,1,1,1,5,5,1,1
1511,2413,5,4,7,6,6,1,6,1,8,1,1,1,6,7,1,1
1778,2413,7,7,7,6,2,5,2,4,2,2,2,5,2,2,5,4
1778,778,8,7,8,6,2,6,2,5,2,2,2,6,2,2,6,4
1778,3936,8,8,9,7,2,6,2,5,2,2,2,6,2,2,6,5
1778,2411,7,7,6,6,2,6,2,5,2,2,2,5,2,2,5,5
4030,2822,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,7,6,1,1
3284,170,7,8,6,7,2,6,2,5,2,2,2,7,2,2,7,7
4031,170,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
99,2822,2,2,2,2,2,1,4,1,4,1,1,1,2,3,1,1
2481,1843,7,6,6,5,6,1,4,1,6,1,1,1,6,6,1,1
2481,3589,9,6,4,5,5,1,5,1,7,1,1,1,8,5,1,1
252,3589,9,6,Inf,Inf,2,7,2,Inf,2,2,2,4,2,2,6,4
252,4569,6,8,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,6,6,1,1
1778,2410,7,7,7,8,2,5,2,6,2,2,2,5,2,2,5,5
4032,2413,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3156,168,8,7,4,3,2,7,2,3,2,2,2,4,2,2,5,3
3156,2822,7,6,4,3,2,6,2,3,2,2,2,4,2,2,4,4
102,2211,6,6,6,5,2,6,2,4,2,2,2,5,2,2,5,3
4033,2211,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3797,2211,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,9,5,1,1
3797,11080,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
257,1294,5,4,4,2,2,1,2,1,2,1,1,1,2,2,1,1
3929,3413,9,8,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3929,3409,8,7,Inf,Inf,9,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3925,3049,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,7,2,2,7,7
3925,3612,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,10,2,2,8,8
3928,7,8,Inf,9,Inf,2,7,2,7,2,2,2,6,2,2,5,Inf
269,1293,6,5,6,4,2,5,2,4,2,2,2,4,2,2,5,3
269,1294,5,3,3,3,2,4,2,3,2,2,2,2,2,2,3,3
257,1152,8,Inf,7,Inf,2,5,2,3,2,2,2,4,2,2,6,Inf
257,7703,Inf,5,Inf,3,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,3
3929,11028,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4035,11081,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4034,4162,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3929,4162,9,10,Inf,Inf,8,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
2671,9018,Inf,Inf,Inf,Inf,7,1,8,1,8,1,1,1,Inf,Inf,1,1
3445,9018,Inf,Inf,Inf,Inf,7,1,7,1,8,1,1,1,Inf,Inf,1,1
3162,1,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
257,16,5,5,4,3,6,1,4,1,4,1,1,1,4,4,1,1
1178,2071,5,4,4,3,6,1,5,1,7,1,1,1,6,5,1,1
1178,1151,5,5,4,4,6,1,5,1,6,1,1,1,6,5,1,1
1178,8705,Inf,6,Inf,5,Inf,1,Inf,1,Inf,1,1,1,Inf,7,1,1
277,10825,Inf,Inf,Inf,Inf,6,1,5,1,6,1,1,1,Inf,Inf,1,1
277,10824,Inf,Inf,Inf,Inf,2,4,2,3,2,2,2,3,2,2,Inf,Inf
2391,10824,Inf,Inf,Inf,Inf,5,1,4,1,6,1,1,1,Inf,Inf,1,1
4037,10509,Inf,Inf,Inf,Inf,2,5,2,4,2,2,2,4,2,2,Inf,Inf
3639,10509,Inf,Inf,Inf,Inf,2,5,2,6,2,2,2,5,2,2,Inf,Inf
3640,11082,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3641,11083,Inf,Inf,Inf,Inf,2,Inf,2,5,2,2,2,6,2,2,Inf,Inf
3651,11084,Inf,Inf,Inf,Inf,2,7,2,3,2,2,2,5,2,2,Inf,Inf
4038,11084,Inf,Inf,Inf,Inf,9,1,7,1,15,1,1,1,Inf,Inf,1,1
4039,11084,Inf,Inf,Inf,Inf,Inf,1,9,1,Inf,1,1,1,Inf,Inf,1,1
4037,11085,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4037,11086,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4037,11087,Inf,Inf,Inf,Inf,6,1,6,1,8,1,1,1,Inf,Inf,1,1
4040,11087,Inf,Inf,Inf,Inf,2,5,2,5,2,2,2,5,2,2,Inf,Inf
3653,11088,Inf,Inf,Inf,Inf,2,Inf,2,6,2,2,2,7,2,2,Inf,Inf
277,11089,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
277,10509,Inf,Inf,Inf,Inf,2,4,2,3,2,2,2,2,2,2,Inf,Inf
2390,11090,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4042,11083,Inf,Inf,Inf,Inf,2,5,2,3,2,2,2,Inf,2,2,Inf,Inf
4043,11083,Inf,Inf,Inf,Inf,2,Inf,2,5,2,2,2,4,2,2,Inf,Inf
3638,11083,Inf,Inf,Inf,Inf,5,1,4,1,8,1,1,1,Inf,Inf,1,1
3639,11083,Inf,Inf,Inf,Inf,6,1,6,1,7,1,1,1,Inf,Inf,1,1
4044,11091,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3642,11091,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3642,11084,Inf,Inf,Inf,Inf,Inf,1,4,1,10,1,1,1,Inf,Inf,1,1
3643,11084,Inf,Inf,Inf,Inf,10,1,8,1,7,1,1,1,Inf,Inf,1,1
3949,11084,Inf,Inf,Inf,Inf,7,1,6,1,15,1,1,1,Inf,Inf,1,1
3949,11083,Inf,Inf,Inf,Inf,7,1,6,1,8,1,1,1,Inf,Inf,1,1
4045,11083,Inf,Inf,Inf,Inf,Inf,1,8,1,Inf,1,1,1,Inf,Inf,1,1
3646,11083,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4041,11083,Inf,Inf,Inf,Inf,2,5,2,4,2,2,2,5,2,2,Inf,Inf
875,2703,7,7,6,5,2,1,2,1,2,1,1,1,2,2,1,1
3353,3943,6,6,Inf,Inf,5,1,Inf,1,10,1,1,1,7,6,1,1
3353,3875,8,5,Inf,Inf,5,1,Inf,1,10,1,1,1,8,6,1,1
4046,3878,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4046,11092,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4047,11092,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4048,3877,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4049,3877,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4051,11093,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2728,3880,6,3,7,7,2,5,2,6,2,2,2,4,2,2,4,3
2728,4724,8,6,10,8,6,1,7,1,6,1,1,1,7,5,1,1
2728,3945,6,5,8,7,2,3,2,7,2,2,2,3,2,2,4,4
2728,2703,6,5,7,6,5,1,8,1,4,1,1,1,5,4,1,1
2728,3943,5,5,8,6,2,5,2,6,2,2,2,3,2,2,4,2
4053,4405,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4054,3944,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4055,3944,Inf,Inf,7,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4056,3944,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
863,7284,7,Inf,6,Inf,Inf,1,Inf,1,Inf,1,1,1,7,Inf,1,1
863,3880,6,5,6,5,4,1,5,1,6,1,1,1,5,4,1,1
863,3943,7,5,4,5,2,5,2,4,2,2,2,5,2,2,5,4
863,3945,7,5,6,4,2,5,2,4,2,2,2,3,2,2,4,3
218,35,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1
482,574,7,5,5,2,5,1,3,1,5,1,1,1,5,4,1,1
3861,1766,8,9,6,8,8,1,6,1,9,1,1,1,7,8,1,1
214,2644,Inf,5,Inf,5,2,3,2,4,2,2,2,5,2,2,Inf,4
215,3545,2,2,2,8,2,1,4,1,8,1,1,1,2,6,1,1
484,3545,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4057,3545,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,3,2,2,4,6
4057,3331,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,9,4,1,1
219,3842,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,6,2,2,5,4
219,1981,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,7,4,1,1
219,3942,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,3
218,727,2,1,1,1,2,2,1,1,2,2,2,3,2,1,2,1
218,4208,5,8,5,7,2,4,2,3,2,2,2,3,2,2,4,4
3859,1981,7,5,6,4,2,6,2,7,2,2,2,6,2,2,5,3
3859,11094,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4058,11094,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4058,10683,Inf,Inf,Inf,Inf,2,Inf,2,8,2,2,2,8,2,2,Inf,Inf
4059,11095,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
218,11096,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
218,2646,8,Inf,6,Inf,2,4,2,3,2,2,2,3,2,2,6,Inf
3763,588,Inf,12,Inf,4,2,11,2,5,2,2,2,7,2,2,Inf,4
4061,4585,Inf,5,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
4061,3761,Inf,8,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,8,1,1
3379,3761,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3962,11098,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3962,11099,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,7,2,2,Inf,Inf
4062,11099,Inf,Inf,Inf,Inf,8,1,9,1,Inf,1,1,1,Inf,Inf,1,1
2958,9809,Inf,Inf,Inf,Inf,2,7,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4063,9809,Inf,Inf,Inf,Inf,2,7,2,6,2,2,2,Inf,2,2,Inf,Inf
4063,9581,Inf,Inf,Inf,Inf,2,8,2,5,2,2,2,Inf,2,2,Inf,Inf
3965,3176,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4065,1888,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4065,3758,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4066,3758,Inf,Inf,Inf,Inf,Inf,1,Inf,1,11,1,1,1,8,5,1,1
3962,4585,Inf,Inf,Inf,Inf,Inf,1,Inf,1,9,1,1,1,Inf,8,1,1
3701,3752,Inf,16,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,4
3701,2851,13,15,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,5,8,1,1
2958,884,9,10,Inf,Inf,2,7,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4063,3190,9,Inf,5,Inf,2,9,2,6,2,2,2,Inf,2,2,Inf,Inf
4064,3190,Inf,Inf,6,Inf,2,Inf,2,6,2,2,2,Inf,2,2,Inf,Inf
4064,9809,Inf,Inf,Inf,Inf,2,Inf,2,6,2,2,2,Inf,2,2,Inf,Inf
4067,9583,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3893,9583,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4068,9583,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4069,3884,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4068,3884,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,11,11,1,1
3814,8946,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
4070,8955,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,11,2,2,Inf,Inf
4071,8955,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,8,2,2,Inf,Inf
4071,10520,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,11,2,2,Inf,Inf
4071,11100,Inf,Inf,Inf,Inf,Inf,1,Inf,1,9,1,1,1,Inf,Inf,1,1
4072,11100,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,8,2,2,Inf,Inf
4072,11101,Inf,Inf,Inf,Inf,Inf,1,Inf,1,8,1,1,1,Inf,Inf,1,1
4072,11102,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
4072,8946,Inf,Inf,Inf,Inf,Inf,1,Inf,1,6,1,1,1,Inf,Inf,1,1
4073,8946,Inf,Inf,Inf,Inf,5,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4074,8946,Inf,Inf,Inf,Inf,2,Inf,2,3,2,2,2,4,2,2,Inf,Inf
3814,9010,Inf,Inf,Inf,Inf,2,3,2,3,2,2,2,3,2,2,Inf,Inf
4075,9010,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3814,10115,Inf,Inf,Inf,Inf,6,1,3,1,6,1,1,1,Inf,Inf,1,1
3814,11102,Inf,Inf,Inf,Inf,5,1,4,1,5,1,1,1,Inf,Inf,1,1
3814,9015,Inf,Inf,Inf,Inf,2,5,2,4,2,2,2,5,2,2,Inf,Inf
4070,10520,Inf,Inf,Inf,Inf,Inf,1,Inf,1,6,1,1,1,Inf,Inf,1,1
4076,10520,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,7,2,2,Inf,Inf
4076,11100,Inf,Inf,Inf,Inf,Inf,1,Inf,1,12,1,1,1,Inf,Inf,1,1
4074,11103,Inf,Inf,Inf,Inf,Inf,1,3,1,5,1,1,1,Inf,Inf,1,1
3814,11104,Inf,Inf,Inf,Inf,6,1,5,1,6,1,1,1,Inf,Inf,1,1
3814,11105,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3814,11103,Inf,Inf,Inf,Inf,2,1,2,1,2,1,1,1,2,2,1,1
4077,11104,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2370,5683,10,8,7,5,2,1,2,1,2,1,1,1,2,2,1,1
1327,530,7,5,4,2,2,1,2,1,2,1,1,1,2,2,1,1
1558,834,9,8,9,8,2,5,2,5,2,2,2,7,2,2,8,7
1558,534,Inf,8,Inf,9,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,4
3913,534,Inf,7,Inf,8,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,6
3913,11106,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
3913,11107,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
3913,6676,9,9,8,9,2,Inf,2,Inf,2,2,2,Inf,2,2,8,8
3913,6677,12,Inf,11,Inf,Inf,1,Inf,1,Inf,1,1,1,12,Inf,1,1
1327,8025,9,7,5,4,Inf,1,Inf,1,Inf,1,1,1,5,4,1,1
1326,530,5,4,4,3,2,4,2,3,2,2,2,3,2,2,4,2
2370,530,7,8,5,3,2,1,2,1,2,1,1,1,2,2,1,1
2540,530,6,5,Inf,Inf,2,5,2,Inf,2,2,2,3,2,2,5,3
1753,11106,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1753,1186,2,2,2,4,2,1,4,1,5,1,1,1,2,4,1,1
2370,826,10,8,6,5,2,6,2,4,2,2,2,5,2,2,6,3
4078,530,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4079,890,5,4,4,3,2,1,2,1,2,1,1,1,2,2,1,1
1604,890,5,4,4,3,4,1,4,1,4,1,1,1,5,3,1,1
1604,3867,8,Inf,7,Inf,Inf,1,Inf,1,Inf,1,1,1,6,Inf,1,1
2793,3454,8,6,7,3,2,5,2,4,2,2,2,7,2,2,7,4
2793,11108,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2482,11108,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2489,4342,Inf,9,Inf,Inf,8,1,Inf,1,8,1,1,1,Inf,7,1,1
814,4342,Inf,Inf,Inf,Inf,Inf,1,Inf,1,7,1,1,1,Inf,7,1,1
2794,4342,Inf,5,Inf,4,2,7,2,5,2,2,2,11,2,2,Inf,6
4079,11110,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
4079,2275,5,6,4,5,5,1,4,1,6,1,1,1,5,4,1,1
1604,11111,Inf,Inf,Inf,Inf,7,1,6,1,8,1,1,1,Inf,Inf,1,1
2607,11111,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,9,2,2,Inf,Inf
2607,11112,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
2793,11113,Inf,Inf,Inf,Inf,2,Inf,2,Inf,2,2,2,Inf,2,2,Inf,Inf
4081,3955,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
2607,11114,Inf,Inf,Inf,Inf,Inf,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
1604,2861,6,5,5,4,6,1,6,1,7,1,1,1,5,4,1,1
2879,142,8,6,6,5,2,6,2,4,2,2,2,4,2,2,6,4
2879,2275,6,6,4,5,2,5,2,3,2,2,2,5,2,2,4,4
3984,3988,8,Inf,Inf,Inf,6,1,Inf,1,7,1,1,1,9,Inf,1,1
3982,3988,8,Inf,8,Inf,6,1,6,1,7,1,1,1,9,Inf,1,1
3721,4640,5,5,6,7,5,1,6,1,10,1,1,1,10,10,1,1
434,5347,7,Inf,6,Inf,8,1,5,1,8,1,1,1,6,Inf,1,1
752,5347,7,Inf,Inf,Inf,8,1,Inf,1,12,1,1,1,6,Inf,1,1
752,5354,Inf,9,Inf,Inf,6,1,Inf,1,8,1,1,1,Inf,8,1,1
4083,10896,Inf,Inf,Inf,Inf,2,7,2,8,2,2,2,6,2,2,Inf,Inf
4083,2015,8,6,11,7,2,6,2,7,2,2,2,6,2,2,7,6
4083,2020,6,9,8,10,2,6,2,5,2,2,2,6,2,2,6,6
4084,10965,Inf,Inf,Inf,Inf,7,1,Inf,1,Inf,1,1,1,Inf,Inf,1,1
2943,10965,Inf,Inf,Inf,Inf,2,6,2,4,2,2,2,4,2,2,Inf,Inf
2943,3988,8,Inf,7,Inf,2,5,2,4,2,2,2,4,2,2,7,Inf
